75,450,19.530557
75,500,17.990168
75,550,16.173105
75,600,14.760017
75,800,17.548525
75,900,15.470053
75,1000,14.496643
75,1100,12.829759
75,1200,11.510037
75,1300,10.74639
75,1400,9.850348
75,1500,9.738765
75,1600,8.727809
80,250,37.81022
80,300,31.812352
80,350,26.885576
80,400,23.855655
80,450,20.770655
80,500,19.298242
80,550,17.365838
80,600,15.775292
80,800,19.305798
80,900,17.254849
80,1000,14.99598
80,1100,13.524929
80,1200,12.387281
80,1300,11.868358
80,1400,10.535433
80,1500,10.03046
80,1600,9.435335
85,250,40.01692
85,300,33.437976
85,350,29.976804
85,400,25.879272
85,450,22.336249
85,500,21.122492
85,550,18.154851
85,600,16.362591
85,800,19.787085
85,900,17.593837
85,1000,15.945121
85,1100,14.731752
85,1200,13.081504
85,1300,12.580379
85,1400,11.781318
85,1500,10.872
85,1600,10.313196
90,250,42.651292
90,300,35.280381
90,350,30.311314
90,400,26.283935
90,450,23.280624
90,500,21.457524
90,550,19.549594
90,600,17.542037
90,800,20.991897
90,900,18.744811
90,1000,16.700792
90,1100,15.375214
90,1200,13.848309
90,1300,12.987099
90,1400,12.111487
90,1500,11.272356
90,1600,10.74764
95,250,44.99874
95,300,37.228945
95,350,33.428396
95,400,28.27022
95,450,25.057103
95,500,23.411381
95,550,20.205805
95,600,18.255404
95,800,23.171856
95,900,19.595295
95,1000,17.614996
95,1100,16.112226
95,1200,14.724963
95,1300,13.644177
95,1400,12.618068
95,1500,11.775584
95,1600,10.966711
100,250,47.469067
100,300,40.630829
100,350,33.685348
100,400,29.289821
100,450,26.681773
100,500,23.825402
100,550,21.203773
100,600,20.156952
100,800,23.228422
100,900,20.869924
100,1000,18.75951
100,1100,16.937435
100,1200,15.653993
100,1300,14.462117
100,1400,13.581627
100,1500,12.515865
100,1600,11.537934
